        Date           B_uRWell:2:imon       B_uRWell:3:imon    B_HW_HVURWELL0_Sl04_Ch06:vmon B_HW_HVURWELL0_Sl04_Ch07:vmon
2026-05-18 10:48:21     -0.00000000320882      0.00000000226652                       120.355                       120.505
2026-05-18 10:48:22     -0.00000000320882     -0.00000000311365                       120.355                       120.505
2026-05-18 10:48:23      0.00000000352722      0.00000000232366                       120.355                       120.505
2026-05-18 10:48:24      0.00000000349734      -0.0000000042822                       120.355                       120.505
2026-05-18 10:48:25      0.00000000349734     -0.00000000318389                       120.355                       120.505
2026-05-18 10:48:26      0.00000000349734      0.00000000304625                       120.355                       120.505
2026-05-18 10:48:27     -0.00000000201599      0.00000000244051                       120.355                       120.505
2026-05-18 10:48:28     -0.00000000201599     -0.00000000537645                       120.355                       120.505
2026-05-18 10:48:29    -0.000000000856402     -0.00000000537645                       120.355                       120.505
2026-05-18 10:48:30    -0.000000000856402     -0.00000000139627                       120.355                       120.505
2026-05-18 10:48:31    -0.000000000856402     -0.00000000139627                       120.355                       120.505
2026-05-18 10:48:32    -0.000000000856402     -0.00000000139627                       120.355                       120.505
